Wall time,Relative time (s),Step,Value
1585097354,4980,16301,0.031185029
1585097382,5008,16401,0.037261486
1585097410,5036,16501,0.038076214
1585097438,5064,16601,0.057824031
1585097467,5093,16701,0.044748597
1585097495,5121,16801,0.059608072
1585097523,5149,16901,0.049675092
1585097552,5178,17001,0.04512915
1585097586,5212,17101,0.026831184
1585097616,5242,17201,0.074517958
1585097644,5270,17301,0.057289649
1585097672,5298,17401,0.041425291
1585097701,5327,17501,0.037538566
1585097728,5354,17601,0.048612706
1585097756,5382,17701,0.056663312
1585097784,5410,17801,0.051209379
1585097813,5439,17901,0.048900664
1585097854,5480,18001,0.050564386
1585097887,5513,18101,0.060613234
1585097920,5546,18201,0.038339596
1585097949,5575,18301,0.041443024
1585097977,5603,18401,0.022196174
1585098005,5631,18501,0.04382848
1585098033,5659,18601,0.06776993
1585098061,5687,18701,0.052713118
1585098089,5715,18801,0.069196314
1585098118,5744,18901,0.044413775
1585098145,5771,19001,0.022382906
1585098175,5801,19101,0.04073175
1585098206,5832,19201,0.063351169
1585098240,5866,19301,0.048816931
1585098269,5895,19401,0.056437917
1585098298,5924,19501,0.035692267
1585098326,5952,19601,0.071429871
1585098355,5981,19701,0.044583004
1585098389,6015,19801,0.047009673
1585098420,6046,19901,0.025172275
1585098459,6085,20001,0.058561265
1585098490,6116,20101,0.058606301
1585098523,6149,20201,0.036878917
1585098554,6180,20301,0.031520642
1585098591,6217,20401,0.064750157
1585098621,6247,20501,0.040603347
1585098649,6275,20601,0.040325399
1585098677,6303,20701,0.040075146
1585098705,6331,20801,0.042540185
1585098734,6360,20901,0.03370028
1585098762,6388,21001,0.045810394
1585098790,6416,21101,0.031628195
1585098818,6444,21201,0.033607949
1585098847,6473,21301,0.034159385
1585098876,6502,21401,0.015749851
1585098904,6530,21501,0.050050594
1585098936,6562,21601,0.052150488
1585098968,6594,21701,0.022777021
1585099003,6629,21801,0.020599874
1585099035,6661,21901,0.043809421
1585099076,6702,22001,0.031662237
1585099106,6732,22101,0.043152474
1585099137,6763,22201,0.039460372
1585099169,6795,22301,0.055754595
1585099198,6824,22401,0.043658659
1585099226,6852,22501,0.058567654
1585099255,6881,22601,0.048148885
1585099287,6913,22701,0.043853179
1585099320,6946,22801,0.04353711
1585099355,6981,22901,0.058354534
1585099384,7010,23001,0.026818842
1585099412,7038,23101,0.039376192
1585099440,7066,23201,0.066169292
1585099468,7094,23301,0.038305625
1585099499,7125,23401,0.025538743
1585099529,7155,23501,0.057145327
1585099559,7185,23601,0.067367151
1585099592,7218,23701,0.038653575
1585099624,7250,23801,0.037913207
1585099655,7281,23901,0.035080604
1585099698,7324,24001,0.057494812
1585099727,7353,24101,0.038912043
1585099755,7381,24201,0.048054811
1585099787,7413,24301,0.023736022
1585099818,7444,24401,0.043891892
1585099847,7473,24501,0.057336751
1585099874,7500,24601,0.03599067
1585099902,7528,24701,0.034912735
1585099930,7556,24801,0.070482649
1585099958,7584,24901,0.05110576
1585099987,7613,25001,0.049911603
1585100014,7640,25101,0.031402547
1585100042,7668,25201,0.045721304
1585100070,7696,25301,0.026070613
1585100098,7724,25401,0.061512321
1585100126,7752,25501,0.051242437
1585100155,7781,25601,0.04898008
1585100183,7809,25701,0.030093875
1585100211,7837,25801,0.046631213
1585100239,7865,25901,0.039020039
1585100284,7910,26001,0.034535177
1585100318,7944,26101,0.037834648
1585100353,7979,26201,0.05267195
1585100385,8011,26301,0.035087779
1585100417,8043,26401,0.024548562
1585100448,8074,26501,0.064512298
1585100479,8105,26601,0.033122033
1585100510,8136,26701,0.026480559
1585100541,8167,26801,0.045752276
1585100574,8200,26901,0.029740224
1585100605,8231,27001,0.048824467
1585100635,8261,27101,0.041619115
1585100668,8294,27201,0.033742003
1585100703,8329,27301,0.034624148
1585100736,8362,27401,0.068670698
1585100764,8390,27501,0.024530932
1585100793,8419,27601,0.049733095
1585100821,8447,27701,0.039318912
1585100850,8476,27801,0.027761701
1585100879,8505,27901,0.049586747
1585100921,8547,28001,0.062360048
1585100951,8577,28101,0.038898833
1585100981,8607,28201,0.036499679
1585101009,8635,28301,0.03152499
1585101037,8663,28401,0.034906454
1585101067,8693,28501,0.026029713
1585101097,8723,28601,0.046619356
1585101126,8752,28701,0.027788455
1585101154,8780,28801,0.045142207
1585101182,8808,28901,0.028627459
1585101210,8836,29001,0.031463277
1585101241,8867,29101,0.035344802
1585101270,8896,29201,0.035272978
1585101298,8924,29301,0.04114449
1585101327,8953,29401,0.037381798
1585101355,8981,29501,0.048369702
1585101383,9009,29601,0.075695768
1585101411,9037,29701,0.042743981
1585101440,9066,29801,0.035153568
1585101470,9096,29901,0.027577523
1585101512,9138,30001,0.028337017
1585101543,9169,30101,0.055879027
1585101571,9197,30201,0.037136212
1585101600,9226,30301,0.091500074
1585101628,9254,30401,0.051451843
1585101656,9282,30501,0.037398785
1585101685,9311,30601,0.044884142
1585101714,9340,30701,0.052241758
1585101743,9369,30801,0.073155135
1585101771,9397,30901,0.022646451
1585101800,9426,31001,0.044979002
1585101828,9454,31101,0.030023254
1585101857,9483,31201,0.029214233
1585101885,9511,31301,0.041289054
1585101913,9539,31401,0.04524
1585101941,9567,31501,0.021813378
1585101969,9595,31601,0.068998486
1585102001,9627,31701,0.021911297
1585102031,9657,31801,0.025992872
1585102059,9685,31901,0.050820831
1585102101,9727,32001,0.180728436
1585102129,9755,32101,0.033075109
1585102157,9783,32201,0.026200591
1585102184,9810,32301,0.015781404
1585102212,9838,32401,0.010037241
1585102241,9867,32501,0.007815117
1585102271,9897,32601,0.00584412
1585102303,9929,32701,0.010058945
1585102332,9958,32801,0.004326366
1585102363,9989,32901,0.002993672
1585102395,10021,33001,0.002177217
1585102426,10052,33101,0.007481833
1585102454,10080,33201,0.005246178
1585102483,10109,33301,0.003680252
1585102512,10138,33401,0.003866112
1585102540,10166,33501,0.002205472
1585102571,10197,33601,0.003669128
1585102606,10232,33701,0.005419666
1585102635,10261,33801,0.002989466
1585102663,10289,33901,0.005111002
1585102702,10328,34001,0.003008294
1585102730,10356,34101,0.003809012
1585102758,10384,34201,0.002103365
1585102793,10419,34301,0.002447572
1585102823,10449,34401,0.001801331
1585102851,10477,34501,0.001725301
1585102879,10505,34601,0.004979763
1585102909,10535,34701,0.001081214
1585102937,10563,34801,0.003270883
1585102965,10591,34901,0.00130831
1585102993,10619,35001,0.001323682
1585103021,10647,35101,0.000708119
1585103049,10675,35201,0.001832381
1585103077,10703,35301,0.00052276
1585103105,10731,35401,0.001476252
1585103135,10761,35501,0.001800982
1585103166,10792,35601,0.002903079
1585103194,10820,35701,0.001907692
1585103222,10848,35801,0.000987363
1585103252,10878,35901,0.000652458
1585103294,10920,36001,0.00101241
1585103323,10949,36101,0.00170221
1585103351,10977,36201,0.001123885
1585103380,11006,36301,0.001121758
1585103408,11034,36401,0.002119232
1585103437,11063,36501,0.000640494
1585103465,11091,36601,0.000760139
1585103494,11120,36701,0.000704957
1585103523,11149,36801,0.001857882
1585103551,11177,36901,0.00048284
1585103580,11206,37001,0.00073183
1585103609,11235,37101,0.000524102
1585103642,11268,37201,0.000675714
1585103673,11299,37301,0.001802124
1585103705,11331,37401,0.001306321
1585103736,11362,37501,0.001040217
1585103768,11394,37601,0.001002977
1585103800,11426,37701,0.000486316
1585103833,11459,37801,0.000708284
1585103863,11489,37901,0.002431947
1585103901,11527,38001,0.000736034
1585103930,11556,38101,0.000446046
1585103958,11584,38201,0.002762059
1585103986,11612,38301,0.000678634
1585104014,11640,38401,0.001363458
1585104042,11668,38501,0.000589947
1585104070,11696,38601,0.000527767
1585104098,11724,38701,0.000616565
1585104128,11754,38801,0.0002427
1585104158,11784,38901,0.00152163
1585104190,11816,39001,0.0008448
1585104221,11847,39101,0.00077638
1585104250,11876,39201,0.00139865
1585104278,11904,39301,0.000653266
1585104307,11933,39401,0.00047712
1585104344,11970,39501,0.001245711
1585104377,12003,39601,0.001212789
1585104407,12033,39701,0.000552935
1585104437,12063,39801,0.000383781
1585104468,12094,39901,0.001840137
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
