Wall time,Relative time (s),Step,Value
1585598765,1373,17858,0.372386843
1585598773,1381,17963,0.340162635
1585598790,1398,18149,0.21271199
1585598798,1406,18256,0.294141531
1585598806,1414,18361,0.264857441
1585598814,1422,18469,0.25386712
1585598823,1431,18577,0.321836323
1585598831,1439,18686,0.326271236
1585598839,1447,18793,0.413442075
1585598847,1455,18897,0.253808558
1585598855,1463,19003,0.276554525
1585598863,1471,19110,0.229863614
1585598871,1479,19214,0.371857107
1585598879,1487,19319,0.363192439
1585598887,1495,19423,0.282054067
1585598895,1503,19529,0.309913099
1585598903,1511,19636,0.233407497
1585598911,1519,19743,0.243017435
1585598919,1527,19850,0.366832256
1585598928,1536,19958,0.233713374
1585598945,1553,20150,0.31994611
1585598953,1561,20255,0.205573082
1585598962,1570,20361,0.147058785
1585598970,1578,20466,0.137480006
1585598978,1586,20571,0.211966798
1585598986,1594,20678,0.529735565
1585598994,1602,20785,0.219467133
1585599002,1610,20891,0.220414191
1585599010,1618,20996,0.14428781
1585599018,1626,21103,0.26293385
1585599027,1635,21212,0.247104764
1585599035,1643,21319,0.316184103
1585599043,1651,21424,0.256281614
1585599051,1659,21530,0.154901892
1585599060,1668,21639,0.24830009
1585599068,1676,21745,0.158489674
1585599076,1684,21851,0.175766394
1585599084,1692,21958,0.200686961
1585599102,1710,22154,0.278347194
1585599110,1718,22260,0.327814877
1585599118,1726,22365,0.253234953
1585599126,1734,22473,0.174449354
1585599135,1743,22582,0.273993194
1585599143,1751,22687,0.081106067
1585599150,1758,22791,0.307703197
1585599158,1766,22899,0.12337026
1585599167,1775,23004,0.214809269
1585599175,1783,23111,0.227622136
1585599183,1791,23218,0.18056874
1585599191,1799,23323,0.236135304
1585599199,1807,23431,0.191298068
1585599207,1815,23538,0.237938881
1585599215,1823,23641,0.163618624
1585599223,1831,23749,0.210393727
1585599231,1839,23854,0.199098796
1585599238,1846,23957,0.172440082
1585599257,1865,24161,0.121579498
1585599265,1873,24267,0.34664765
1585599273,1881,24372,0.199314713
1585599281,1889,24478,0.236121446
1585599289,1897,24584,0.09320499
1585599298,1906,24691,0.190824419
1585599306,1914,24800,0.481379271
1585599314,1922,24908,0.184646845
1585599323,1931,25014,0.100987628
1585599331,1939,25121,0.181583509
1585599339,1947,25227,0.273870915
1585599347,1955,25332,0.127935216
1585599355,1963,25438,0.156796694
1585599363,1971,25543,0.328818321
1585599371,1979,25649,0.110351652
1585599379,1987,25756,0.25460881
1585599387,1995,25862,0.194011301
1585599395,2003,25967,0.15708068
1585599414,2022,26170,0.147980765
1585599422,2030,26275,0.304367006
1585599430,2038,26380,0.161114722
1585599438,2046,26486,0.217998818
1585599445,2053,26591,0.273639947
1585599453,2061,26696,0.095747605
1585599462,2070,26804,0.084057286
1585599470,2078,26911,0.175075576
1585599478,2086,27019,0.162255466
1585599487,2095,27126,0.220678836
1585599495,2103,27234,0.12857528
1585599503,2111,27339,0.15147239
1585599510,2118,27445,0.148916453
1585599519,2127,27552,0.125642806
1585599527,2135,27657,0.109025858
1585599535,2143,27765,0.151085317
1585599543,2151,27873,0.178117707
1585599551,2159,27979,0.082379848
1585599569,2177,28167,0.130129471
1585599577,2185,28274,0.208226189
1585599585,2193,28378,0.084408924
1585599593,2201,28487,0.153961748
1585599602,2210,28594,0.116143987
1585599610,2218,28700,0.196073398
1585599619,2227,28807,0.143095374
1585599627,2235,28914,0.271244764
1585599635,2243,29021,0.172572985
1585599643,2251,29129,0.093910314
1585599651,2259,29235,0.217766136
1585599659,2267,29341,0.106810883
1585599667,2275,29448,0.13096343
1585599675,2283,29555,0.132249594
1585599683,2291,29662,0.231675744
1585599691,2299,29770,0.153721079
1585599699,2307,29877,0.17063871
1585599708,2316,29986,0.146922782
1585599725,2333,30173,0.147192091
1585599733,2341,30278,0.194773838
1585599741,2349,30383,0.064484358
1585599749,2357,30488,0.129835069
1585599757,2365,30594,0.13378495
1585599765,2373,30698,0.115263991
1585599773,2381,30804,0.168025404
1585599782,2390,30911,0.126013383
1585599790,2398,31017,0.095525831
1585599798,2406,31124,0.133857325
1585599806,2414,31230,0.134858817
1585599814,2422,31337,0.164815158
1585599823,2431,31443,0.124195471
1585599831,2439,31548,0.160739422
1585599839,2447,31654,0.11897473
1585599847,2455,31758,0.20613268
1585599855,2463,31863,0.119383693
1585599864,2472,31970,0.056467537
1585599882,2490,32162,0.07043907
1585599890,2498,32269,0.084991388
1585599898,2506,32377,0.056927215
1585599906,2514,32483,0.053375393
1585599914,2522,32588,0.058295988
1585599922,2530,32696,0.060731106
1585599930,2538,32803,0.05603873
1585599939,2547,32910,0.069222033
1585599947,2555,33017,0.030634746
1585599955,2563,33125,0.028887495
1585599963,2571,33234,0.040963437
1585599972,2580,33341,0.025950465
1585599980,2588,33447,0.064947873
1585599988,2596,33553,0.02904699
1585599996,2604,33660,0.011638775
1585600004,2612,33768,0.05086663
1585600012,2620,33875,0.050336838
1585600021,2629,33979,0.077887043
1585600039,2647,34182,0.052482359
1585600048,2656,34290,0.012548325
1585600056,2664,34396,0.040499069
1585600064,2672,34502,0.033995844
1585600072,2680,34607,0.04275658
1585600080,2688,34714,0.042519141
1585600088,2696,34821,0.003776645
1585600096,2704,34926,0.024973031
1585600104,2712,35033,0.068266571
1585600112,2720,35137,0.02827679
1585600120,2728,35243,0.023816699
1585600128,2736,35348,0.018193902
1585600136,2744,35453,0.032943547
1585600144,2752,35560,0.026732294
1585600153,2761,35668,0.011328215
1585600161,2769,35774,0.057789396
1585600169,2777,35879,0.004545413
1585600177,2785,35983,0.006727606
1585600195,2803,36181,0.012289051
1585600203,2811,36286,0.009764743
1585600211,2819,36392,0.013055289
1585600219,2827,36497,0.014311158
1585600227,2835,36603,0.005106833
1585600235,2843,36709,0.009875409
1585600243,2851,36813,0.028472073
1585600251,2859,36919,0.012950649
1585600259,2867,37024,0.032692663
1585600267,2875,37129,0.027455689
1585600275,2883,37234,0.02123522
1585600283,2891,37344,0.013780531
1585600291,2899,37449,0.011790648
1585600299,2907,37556,0.018506916
1585600307,2915,37664,0.008918258
1585600316,2924,37772,0.021157576
1585600324,2932,37879,0.015629381
1585600332,2940,37986,0.018977514
1585600351,2959,38191,0.001914502
1585600359,2967,38299,0.019585144
1585600367,2975,38407,0.003853627
1585600375,2983,38513,0.013142213
1585600383,2991,38618,0.057705861
1585600391,2999,38723,0.01070288
1585600398,3006,38830,0.015722498
1585600406,3014,38935,0.008634675
1585600414,3022,39039,0.00864938
1585600422,3030,39146,0.016390856
1585600431,3039,39253,0.026539618
1585600439,3047,39360,0.027131116
1585600447,3055,39464,0.032519374
1585600454,3062,39571,0.006769989
1585600462,3070,39676,0.018050741
1585600470,3078,39782,0.017931793
1585600478,3086,39888,0.016846115
1585600486,3094,39994,0.008946639
