Wall time,Relative time (s),Step,Value
1585073100,6536,24101,0.039869979
1585073127,6563,24201,0.045875683
1585073153,6589,24301,0.046322107
1585073179,6615,24401,0.034056112
1585073205,6641,24501,0.047527879
1585073230,6666,24601,0.039426088
1585073257,6693,24701,0.02973542
1585073283,6719,24801,0.035312563
1585073309,6745,24901,0.045209605
1585073335,6771,25001,0.048800573
1585073361,6797,25101,0.063742138
1585073388,6824,25201,0.053834777
1585073414,6850,25301,0.054222763
1585073441,6877,25401,0.029064965
1585073467,6903,25501,0.029455712
1585073493,6929,25601,0.033014655
1585073520,6956,25701,0.025909182
1585073546,6982,25801,0.034907945
1585073572,7008,25901,0.068368807
1585073611,7047,26001,0.0241802
1585073639,7075,26101,0.036744479
1585073666,7102,26201,0.027665619
1585073692,7128,26301,0.044213906
1585073718,7154,26401,0.051999889
1585073744,7180,26501,0.036915608
1585073770,7206,26601,0.0497755
1585073798,7234,26701,0.038750492
1585073824,7260,26801,0.068164751
1585073850,7286,26901,0.041608505
1585073876,7312,27001,0.029932268
1585073902,7338,27101,0.037829801
1585073928,7364,27201,0.049426142
1585073954,7390,27301,0.034434363
1585073980,7416,27401,0.059768077
1585074006,7442,27501,0.024931163
1585074032,7468,27601,0.036303271
1585074058,7494,27701,0.044416212
1585074084,7520,27801,0.037164509
1585074110,7546,27901,0.039122976
1585074148,7584,28001,0.044436894
1585074174,7610,28101,0.041699186
1585074201,7637,28201,0.044186275
1585074227,7663,28301,0.050589472
1585074253,7689,28401,0.020089559
1585074279,7715,28501,0.036880333
1585074305,7741,28601,0.040004648
1585074332,7768,28701,0.028834999
1585074358,7794,28801,0.028479896
1585074384,7820,28901,0.05472498
1585074410,7846,29001,0.061240129
1585074436,7872,29101,0.029273817
1585074462,7898,29201,0.020152025
1585074488,7924,29301,0.026810493
1585074514,7950,29401,0.054510295
1585074540,7976,29501,0.021137159
1585074566,8002,29601,0.045153998
1585074593,8029,29701,0.033036999
1585074620,8056,29801,0.017305335
1585074646,8082,29901,0.05826002
1585074685,8121,30001,0.053071901
1585074711,8147,30101,0.043732539
1585074738,8174,30201,0.020954333
1585074765,8201,30301,0.071495458
1585074791,8227,30401,0.054365546
1585074817,8253,30501,0.068736896
1585074844,8280,30601,0.034581769
1585074871,8307,30701,0.026904589
1585074897,8333,30801,0.026331579
1585074923,8359,30901,0.02625108
1585074950,8386,31001,0.033514716
1585074976,8412,31101,0.032511406
1585075003,8439,31201,0.02374927
1585075029,8465,31301,0.051662322
1585075056,8492,31401,0.034330677
1585075082,8518,31501,0.048055373
1585075108,8544,31601,0.037856832
1585075135,8571,31701,0.052357793
1585075160,8596,31801,0.039360821
1585075187,8623,31901,0.038286313
1585075223,8659,32001,0.035498615
1585075249,8685,32101,0.006158005
1585075276,8712,32201,0.017461702
1585075303,8739,32301,0.005513375
1585075328,8764,32401,0.014295613
1585075354,8790,32501,0.012592895
1585075380,8816,32601,0.004773348
1585075406,8842,32701,0.002373565
1585075432,8868,32801,0.001457109
1585075458,8894,32901,0.00477918
1585075485,8921,33001,0.010451254
1585075511,8947,33101,0.002905761
1585075537,8973,33201,0.001398213
1585075564,9000,33301,0.00551499
1585075590,9026,33401,0.002510944
1585075616,9052,33501,0.004760061
1585075643,9079,33601,0.002733106
1585075669,9105,33701,0.002558279
1585075695,9131,33801,0.005012508
1585075721,9157,33901,0.001633725
1585075757,9193,34001,0.001356213
1585075783,9219,34101,0.002061791
1585075809,9245,34201,0.003606244
1585075836,9272,34301,0.001448985
1585075862,9298,34401,0.004389725
1585075888,9324,34501,0.001636612
1585075914,9350,34601,0.002756917
1585075940,9376,34701,0.0012171
1585075966,9402,34801,0.001626827
1585075992,9428,34901,0.001604227
1585076018,9454,35001,0.001300127
1585076044,9480,35101,0.001493851
1585076070,9506,35201,0.001514776
1585076096,9532,35301,0.001329833
1585076122,9558,35401,0.002069403
1585076148,9584,35501,0.007051597
1585076175,9611,35601,0.002163801
1585076201,9637,35701,0.00114102
1585076228,9664,35801,0.001033408
1585076255,9691,35901,0.000939855
1585076293,9729,36001,0.001127195
1585076319,9755,36101,0.000339163
1585076346,9782,36201,0.000805997
1585076373,9809,36301,0.000450824
1585076399,9835,36401,0.004650901
1585076425,9861,36501,0.001631889
1585076451,9887,36601,0.002735463
1585076478,9914,36701,0.0013888
1585076504,9940,36801,0.001970829
1585076530,9966,36901,0.000647117
1585076556,9992,37001,0.001924042
1585076582,10018,37101,0.001282792
1585076609,10045,37201,0.000569701
1585076636,10072,37301,0.00085837
1585076662,10098,37401,0.000448596
1585076689,10125,37501,0.000402257
1585076715,10151,37601,0.000924119
1585076741,10177,37701,0.001017756
1585076767,10203,37801,0.000944879
1585076794,10230,37901,0.003127921
1585076834,10270,38001,0.000674878
1585076860,10296,38101,0.00116656
1585076887,10323,38201,0.001123806
1585076913,10349,38301,0.000705059
1585076940,10376,38401,0.000511441
1585076966,10402,38501,0.000732724
1585076992,10428,38601,0.00120216
1585077018,10454,38701,0.000551068
1585077044,10480,38801,0.001384944
1585077070,10506,38901,0.001746211
1585077096,10532,39001,0.00080725
1585077122,10558,39101,0.000621028
1585077148,10584,39201,0.000796475
1585077174,10610,39301,0.001518635
1585077200,10636,39401,0.001006487
1585077225,10661,39501,0.000564727
1585077251,10687,39601,0.001926826
1585077278,10714,39701,0.000841295
1585077303,10739,39801,0.000732578
1585077330,10766,39901,0.000754239
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
