Wall time,Relative time (s),Step,Value,Norm value
1586865070,24553,36401,0.000176594,6.27E-05
1586865137,24620,36501,0.000145397,5.16E-05
1586865204,24687,36601,0.000174883,6.21E-05
1586865270,24753,36701,0.000153982,5.47E-05
1586865337,24820,36801,0.000197177,7.00E-05
1586865404,24887,36901,0.000278476,9.88E-05
1586865481,24964,37001,0.000137361,4.88E-05
1586865548,25031,37101,0.0001665,5.91E-05
1586865615,25098,37201,0.00020107,7.14E-05
1586865682,25165,37301,0.000168826,5.99E-05
1586865749,25232,37401,0.000210669,7.48E-05
1586865815,25298,37501,0.000167836,5.96E-05
1586865882,25365,37601,0.000201759,7.16E-05
1586865949,25432,37701,0.000187377,6.65E-05
1586866016,25499,37801,0.000184665,6.55E-05
1586866083,25566,37901,0.000147191,5.22E-05
1586866157,25640,38001,0.000153875,5.46E-05
1586866224,25707,38101,0.000224231,7.96E-05
1586866291,25774,38201,0.000200721,7.12E-05
1586866358,25841,38301,0.000224139,7.96E-05
1586866425,25908,38401,0.000177726,6.31E-05
1586866492,25975,38501,0.000181242,6.43E-05
1586866559,26042,38601,0.00014624,5.19E-05
1586866626,26109,38701,0.000119964,4.26E-05
1586866693,26176,38801,0.000172512,6.12E-05
1586866759,26242,38901,0.000178392,6.33E-05
1586866836,26319,39001,0.0001654,5.87E-05
1586866904,26387,39101,0.000143117,5.08E-05
1586866971,26454,39201,0.000166734,5.92E-05
1586867037,26520,39301,0.000195928,6.95E-05
1586867104,26587,39401,0.000111623,3.96E-05
1586867171,26654,39501,0.000186288,6.61E-05
1586867238,26721,39601,0.000188653,6.70E-05
1586867305,26788,39701,0.000259005,9.19E-05
1586867372,26855,39801,0.000185488,6.58E-05
1586867439,26922,39901,0.000153952,5.46E-05
