Wall time,Relative time (s),Step,Value
1585590213,720,11435,0.320964813
1585590219,726,11542,0.632676482
1585590226,733,11648,0.348908007
1585590233,740,11756,0.43094942
1585590239,746,11862,0.406682432
1585590246,753,11966,0.547045052
1585590261,768,12166,0.479653001
1585590268,775,12275,0.429785818
1585590275,782,12381,0.481974959
1585590281,788,12485,0.35524267
1585590288,795,12594,0.443033576
1585590294,801,12701,0.640785635
1585590301,808,12806,0.395077646
1585590308,815,12911,0.293624401
1585590314,821,13014,0.611006618
1585590321,828,13119,0.555036008
1585590327,834,13227,0.710542381
1585590334,841,13335,0.509383082
1585590341,848,13442,0.459829271
1585590347,854,13550,0.477248758
1585590354,861,13657,0.319318175
1585590361,868,13765,0.436110675
1585590367,874,13872,0.462410241
1585590374,881,13980,0.362848282
1585590389,896,14168,0.631997466
1585590396,903,14276,0.402763546
1585590402,909,14384,0.376199722
1585590409,916,14491,0.486267865
1585590416,923,14599,0.320825815
1585590422,929,14707,0.468825638
1585590429,936,14814,0.462178528
1585590436,943,14920,0.405113548
1585590442,949,15027,0.239787251
1585590449,956,15135,0.385106981
1585590456,963,15241,0.377023578
1585590462,969,15350,0.438439369
1585590469,976,15457,0.224856019
1585590476,983,15564,0.325956285
1585590482,989,15672,0.329467297
1585590489,996,15780,0.432148516
1585590496,1003,15887,0.414972246
1585590503,1010,15995,0.304816425
1585590517,1024,16172,0.30640322
1585590523,1030,16276,0.345129192
1585590530,1037,16380,0.230973363
1585590536,1043,16484,0.279961705
1585590543,1050,16590,0.576365054
1585590549,1056,16695,0.357804656
1585590556,1063,16803,0.181142941
1585590563,1070,16909,0.287149906
1585590569,1076,17016,0.307226658
1585590576,1083,17124,0.29924944
1585590583,1090,17231,0.248963535
1585590589,1096,17339,0.219189525
1585590596,1103,17444,0.42340681
1585590603,1110,17549,0.281983286
1585590609,1116,17656,0.487231851
1585590616,1123,17764,0.371750116
1585590623,1130,17870,0.399333835
1585590629,1136,17978,0.225939006
1585590644,1151,18171,0.238770843
1585590651,1158,18280,0.314549446
1585590658,1165,18386,0.266208082
1585590664,1171,18494,0.347777843
1585590671,1178,18600,0.344174623
1585590678,1185,18708,0.191594079
1585590685,1192,18814,0.309920639
1585590691,1198,18922,0.351043105
1585590698,1205,19029,0.282918215
1585590705,1212,19136,0.274982035
1585590711,1218,19243,0.371204436
1585590718,1225,19350,0.280579239
1585590725,1232,19458,0.2977027
1585590731,1238,19565,0.172698617
1585590738,1245,19671,0.208408624
1585590745,1252,19778,0.436378181
1585590751,1258,19885,0.175792098
1585590758,1265,19992,0.201809034
1585590772,1279,20178,0.322058141
1585590779,1286,20283,0.283538103
1585590786,1293,20388,0.232310951
1585590792,1299,20493,0.194418982
1585590799,1306,20601,0.308331549
1585590806,1313,20706,0.187563136
1585590812,1319,20813,0.277231187
1585590819,1326,20920,0.202976942
1585590825,1332,21026,0.321300566
1585590832,1339,21133,0.164634913
1585590839,1346,21241,0.107727289
1585590845,1352,21348,0.157018453
1585590852,1359,21456,0.178279206
1585590859,1366,21562,0.269812644
1585590866,1373,21672,0.184256792
1585590872,1379,21779,0.175968945
1585590879,1386,21885,0.2546224
1585590886,1393,21993,0.294899404
1585590901,1408,22185,0.208987549
1585590907,1414,22293,0.338827521
1585590914,1421,22400,0.240829378
1585590921,1428,22508,0.303798318
1585590927,1434,22614,0.154738307
1585590934,1441,22722,0.25112766
1585590941,1448,22828,0.189677939
1585590947,1454,22935,0.237008706
1585590954,1461,23043,0.235653579
1585590961,1468,23150,0.245964706
1585590967,1474,23258,0.274072647
1585590974,1481,23365,0.169777662
1585590981,1488,23473,0.279280156
1585590988,1495,23580,0.300115168
1585590994,1501,23687,0.264643341
1585591001,1508,23795,0.277873933
1585591008,1515,23902,0.172878385
1585591014,1521,24010,0.283147633
1585591028,1535,24187,0.116289437
1585591035,1542,24294,0.245430306
1585591041,1548,24401,0.19717066
1585591048,1555,24508,0.353619397
1585591055,1562,24616,0.291659445
1585591062,1569,24722,0.243032485
1585591068,1575,24827,0.314757943
1585591075,1582,24933,0.184307694
1585591081,1588,25041,0.23645784
1585591088,1595,25147,0.20037277
1585591095,1602,25254,0.256966412
1585591101,1608,25360,0.211617917
1585591108,1615,25467,0.173778236
1585591115,1622,25574,0.27878046
1585591121,1628,25681,0.193604007
1585591128,1635,25785,0.265874237
1585591135,1642,25892,0.314748824
1585591141,1648,25999,0.143074915
1585591156,1663,26186,0.203267008
1585591162,1669,26293,0.17513679
1585591169,1676,26401,0.256328762
1585591176,1683,26507,0.265128314
1585591182,1689,26614,0.173027217
1585591189,1696,26721,0.296391875
1585591196,1703,26827,0.189080432
1585591202,1709,26934,0.240228906
1585591209,1716,27041,0.325620741
1585591216,1723,27148,0.261729628
1585591222,1729,27256,0.205757499
1585591229,1736,27361,0.253617465
1585591235,1742,27464,0.149179935
1585591242,1749,27574,0.267491162
1585591249,1756,27680,0.152634054
1585591255,1762,27786,0.080170691
1585591262,1769,27894,0.214032635
1585591269,1776,28002,0.164111152
1585591283,1790,28192,0.137595117
1585591290,1797,28303,0.244144663
1585591297,1804,28411,0.197270483
1585591304,1811,28518,0.214776129
1585591310,1817,28624,0.169115365
1585591317,1824,28732,0.106721729
1585591323,1830,28839,0.19695586
1585591330,1837,28945,0.099177435
1585591337,1844,29053,0.178880602
1585591343,1850,29160,0.229012787
1585591350,1857,29266,0.230472937
1585591357,1864,29370,0.123917527
1585591363,1870,29477,0.248084486
1585591370,1877,29585,0.117416516
1585591376,1883,29692,0.267794967
1585591383,1890,29799,0.154515073
1585591390,1897,29908,0.121970698
1585591397,1904,30015,0.241827965
1585591412,1919,30215,0.142638177
1585591419,1926,30320,0.183704853
1585591425,1932,30428,0.18044284
1585591432,1939,30534,0.196796268
1585591439,1946,30641,0.203271315
1585591445,1952,30749,0.207459629
1585591452,1959,30856,0.218338385
1585591459,1966,30963,0.164256468
1585591465,1972,31071,0.224868894
1585591472,1979,31178,0.106784873
1585591479,1986,31285,0.114083499
1585591486,1993,31393,0.229416221
1585591492,1999,31500,0.137693316
1585591499,2006,31608,0.20605433
1585591506,2013,31715,0.140958562
1585591512,2019,31823,0.256432295
1585591519,2026,31930,0.082575947
1585591526,2033,32038,0.110742673
1585591539,2046,32205,0.079595156
1585591546,2053,32311,0.100070842
1585591553,2060,32419,0.052983135
1585591559,2066,32527,0.040352266
1585591566,2073,32634,0.103922457
1585591573,2080,32741,0.044620618
1585591579,2086,32849,0.021895789
1585591586,2093,32956,0.085085787
1585591593,2100,33063,0.073856771
1585591599,2106,33170,0.085337386
1585591606,2113,33276,0.038081687
1585591613,2120,33383,0.053939298
1585591619,2126,33490,0.030428223
1585591626,2133,33597,0.036274076
1585591633,2140,33704,0.05425556
1585591639,2146,33811,0.048312102
1585591646,2153,33918,0.037563901
1585591653,2160,34025,0.03495663
1585591668,2175,34217,0.026535183
1585591675,2182,34324,0.04799556
1585591681,2188,34431,0.015485283
1585591688,2195,34538,0.033232976
1585591695,2202,34646,0.040946241
1585591701,2208,34751,0.023140443
1585591708,2215,34857,0.027153485
1585591714,2221,34964,0.043852981
1585591721,2228,35071,0.035056002
1585591728,2235,35176,0.027474947
1585591734,2241,35282,0.032659393
1585591741,2248,35390,0.041985936
1585591748,2255,35497,0.017818026
1585591754,2261,35605,0.055299539
1585591761,2268,35713,0.011634191
1585591768,2275,35821,0.039891593
1585591774,2281,35928,0.030714938
1585591781,2288,36036,0.048798647
1585591796,2303,36224,0.044192202
1585591803,2310,36332,0.035735972
1585591809,2316,36439,0.047930956
1585591816,2323,36547,0.025953591
1585591823,2330,36653,0.013078449
1585591829,2336,36760,0.010018459
1585591836,2343,36868,0.020619268
1585591843,2350,36975,0.009260118
1585591849,2356,37082,0.028741103
1585591856,2363,37190,0.051659141
1585591863,2370,37297,0.01622575
1585591869,2376,37404,0.044986628
1585591876,2383,37511,0.017598573
1585591883,2390,37618,0.022772919
1585591889,2396,37726,0.016927905
1585591896,2403,37834,0.020110389
1585591903,2410,37940,0.02832732
1585591909,2416,38048,0.040398829
1585591923,2430,38220,0.001949675
1585591930,2437,38328,0.022629073
1585591937,2444,38435,0.016369347
1585591943,2450,38542,0.031033715
1585591950,2457,38650,0.028367763
1585591957,2464,38757,0.019611698
1585591963,2470,38865,0.011661099
1585591970,2477,38972,0.016903963
1585591977,2484,39080,0.013867933
1585591983,2490,39187,0.009523211
1585591990,2497,39293,0.018712262
1585591997,2504,39401,0.01626648
1585592003,2510,39508,0.007238072
1585592010,2517,39615,0.006458695
1585592017,2524,39723,0.001899312
1585592023,2530,39827,0.013073889
1585592030,2537,39931,0.019578397
