Wall time,Raw Time,Step,Value,Time
1591057175,3930.37558,40601,0.001063740114,3611.37558
1591057178,3933.19839,40720,0.003380424343,3614.19839
1591057181,3936.03519,40837,0.003181709675,3617.03519
1591057183,3938.86281,40956,0.00190331554,3619.86281
1591057186,3941.67989,41076,0.006940413732,3622.67989
1591057189,3944.52162,41194,0.002052835422,3625.52162
1591057192,3947.39143,41315,0.0003880941076,3628.39143
1591057195,3950.15222,41430,0.000420300581,3631.15222
1591057198,3953.01101,41550,0.0007876792806,3634.01101
1591057200,3955.91486,41669,0.0009568654932,3636.91486
1591057203,3958.77329,41789,0.002113807946,3639.77329
1591057206,3961.62652,41909,0.006257826462,3642.62652
1591057209,3964.46838,42029,0.0006526439101,3645.46838
1591057212,3967.16867,42142,0.0006175835151,3648.16867
1591057221,3976.89993,42505,0.006214065943,3657.89993
1591057224,3979.74324,42625,0.0006295172498,3660.74324
1591057227,3982.60009,42745,0.001826872001,3663.60009
1591057230,3985.43418,42863,0.001063072588,3666.43418
1591057233,3988.30682,42983,0.001384705305,3669.30682
1591057236,3991.00069,43096,0.0011151199,3672.00069
1591057238,3993.82472,43216,0.0008913829224,3674.82472
1591057241,3996.6483,43334,0.00217662123,3677.6483
1591057244,3999.48023,43454,0.009826512076,3680.48023
1591057247,4002.32513,43571,0.001295972383,3683.32513
1591057250,4004.98721,43683,0.0005787442205,3685.98721
1591057252,4007.8327,43803,0.003027556697,3688.8327
1591057255,4010.6793,43921,0.003915832844,3691.6793
1591057258,4013.52083,44039,0.001283765421,3694.52083
1591057261,4016.20653,44153,0.001912612468,3697.20653
1591057272,4027.82062,44586,0.001634581015,3708.82062
1591057275,4030.49712,44700,0.002166996012,3711.49712
1591057278,4033.3017,44818,0.009027493186,3714.3017
1591057281,4036.13222,44936,0.0002960048732,3717.13222
1591057284,4038.97745,45056,0.0009275353514,3719.97745
1591057286,4041.79246,45176,0.001747218659,3722.79246
1591057289,4044.61726,45294,0.0008284082287,3725.61726
1591057292,4047.4708,45412,0.0001583835547,3728.4708
1591057295,4050.30253,45532,0.0007573956391,3731.30253
1591057298,4053.17379,45651,0.0004853825085,3734.17379
1591057301,4056.00762,45771,0.002218157053,3737.00762
1591057303,4058.83357,45890,0.003714750288,3739.83357
1591057306,4061.67853,46010,0.002240228467,3742.67853
1591057309,4064.52284,46129,0.005117408931,3745.52284
1591057319,4074.40981,46506,0.0005801140796,3755.40981
1591057322,4077.25077,46623,0.003050998552,3758.25077
1591057325,4080.11816,46744,0.0004906685208,3761.11816
1591057327,4082.96354,46863,0.000477395195,3763.96354
1591057330,4085.78074,46983,0.00144719833,3766.78074
1591057333,4088.59231,47102,0.01959064975,3769.59231
1591057336,4091.41104,47219,0.001630484127,3772.41104
1591057339,4094.25652,47339,0.0008657088038,3775.25652
1591057342,4097.06834,47458,0.0002956935496,3778.06834
1591057344,4099.91111,47576,0.006712155882,3780.91111
1591057347,4102.59058,47690,0.001930627855,3783.59058
1591057350,4105.44763,47809,0.002635620767,3786.44763
1591057353,4108.27023,47929,0.001650161576,3789.27023
1591057356,4111.13794,48049,0.0006223093369,3792.13794
1591057359,4114.00491,48167,0.001465677284,3795.00491
1591057367,4122.24262,48479,0.002849123906,3803.24262
1591057369,4124.94198,48593,0.002520717448,3805.94198
1591057372,4127.78682,48712,0.0004045703681,3808.78682
1591057375,4130.62319,48832,0.0004668907204,3811.62319
1591057378,4133.50165,48952,0.0003196820035,3814.50165
1591057381,4136.3695,49069,0.002108495915,3817.3695
1591057384,4139.20859,49189,0.0002294380538,3820.20859
1591057386,4141.86137,49302,0.0007942236261,3822.86137
1591057389,4144.6939,49422,0.004642981105,3825.6939
1591057392,4147.5435,49541,0.002086476423,3828.5435
1591057395,4150.26031,49654,0.0008158267592,3831.26031
1591057397,4152.96073,49768,0.003206100548,3833.96073
1591057400,4155.83532,49886,0.002145923441,3836.83532
1591057403,4158.6398,50006,0.001799859805,3839.6398
