Wall time,Relative time (s),Step,Value,Norm value
1586836663,23422,34701,0.000359613,9.29415E-05
1586836730,23489,34801,0.000345895,8.93981E-05
1586836796,23555,34901,0.000269279,6.95956E-05
1586836871,23630,35001,0.000366658,9.47636E-05
1586836937,23696,35101,0.000359639,9.29492E-05
1586837004,23763,35201,0.000222754,5.75699E-05
1586837070,23829,35301,0.000243218,6.28604E-05
1586837137,23896,35401,0.000199796,5.16385E-05
1586837203,23962,35501,0.000334655,8.64931E-05
1586837270,24029,35601,0.00034752,8.98168E-05
1586837336,24095,35701,0.000261249,6.75203E-05
1586837402,24161,35801,0.000432031,0.000111659
1586837469,24228,35901,0.000190636,4.92711E-05
1586837543,24302,36001,0.000352276,9.1047E-05
1586837609,24368,36101,0.000171427,4.43062E-05
1586837676,24435,36201,0.000210692,5.4453E-05
1586837742,24501,36301,0.000167411,4.32672E-05
1586837809,24568,36401,0.000183859,4.75188E-05
1586837875,24634,36501,0.000175311,4.5309E-05
1586837942,24701,36601,0.000231035,5.97125E-05
1586838008,24767,36701,0.00029337,7.58217E-05
1586838075,24834,36801,0.000182764,4.72345E-05
1586838141,24900,36901,0.000173405,4.48154E-05
1586838215,24974,37001,0.000214991,5.55643E-05
1586838282,25041,37101,0.00029083,7.51652E-05
1586838348,25107,37201,0.000233296,6.02966E-05
1586838415,25174,37301,0.000130902,3.38312E-05
1586838481,25240,37401,0.000295678,7.64187E-05
1586838547,25306,37501,0.000248401,6.41992E-05
1586838614,25373,37601,0.000360714,9.32258E-05
1586838680,25439,37701,0.000181749,4.69734E-05
1586838747,25506,37801,0.000266375,6.88435E-05
1586838813,25572,37901,0.000292394,7.55684E-05
1586838889,25648,38001,0.000179822,4.64746E-05
1586838956,25715,38101,0.000208778,5.39594E-05
1586839023,25782,38201,0.000197705,5.10983E-05
1586839089,25848,38301,0.000238542,6.16509E-05
1586839156,25915,38401,0.000207349,5.35898E-05
1586839222,25981,38501,0.00019907,5.14498E-05
1586839288,26047,38601,0.000250858,6.4835E-05
1586839355,26114,38701,0.000260282,6.72696E-05
1586839421,26180,38801,0.000264599,6.83861E-05
1586839487,26246,38901,0.00017851,4.61361E-05
1586839563,26322,39001,0.000228026,5.89345E-05
1586839630,26389,39101,0.000216588,5.59779E-05
1586839696,26455,39201,0.000218379,5.64405E-05
1586839762,26521,39301,0.000174406,4.50764E-05
1586839829,26588,39401,0.000335887,8.6811E-05
1586839895,26654,39501,0.000247063,6.38529E-05
1586839962,26721,39601,0.000246708,6.37624E-05
1586840028,26787,39701,0.000176187,4.55364E-05
1586840094,26853,39801,0.000167272,4.32311E-05
1586840160,26919,39901,0.000204512,5.28558E-05
