Wall time,Relative time (s),Step,Value,Norm value
1584997010,1265,23850,0.242152035,0.088520754
1584997015,1270,23958,0.217297286,0.079434887
1584997025,1280,24124,0.121204063,0.044307185
1584997031,1286,24231,0.175414741,0.064124364
1584997036,1291,24336,0.222589508,0.081369505
1584997042,1297,24445,0.190141559,0.069507878
1584997047,1302,24553,0.122332856,0.044719825
1584997053,1308,24661,0.131265938,0.04798539
1584997058,1313,24768,0.194925159,0.071256564
1584997064,1319,24873,0.149170637,0.054530606
1584997069,1324,24981,0.092981696,0.033990257
1584997075,1330,25086,0.141063675,0.051567037
1584997080,1335,25194,0.236038566,0.086285923
1584997086,1341,25302,0.13038516,0.047663414
1584997092,1347,25410,0.094706573,0.0346208
1584997097,1352,25518,0.092889152,0.033956427
1584997103,1358,25624,0.082565233,0.030182429
1584997108,1363,25731,0.217443123,0.079488199
1584997114,1369,25837,0.148036808,0.054116125
1584997119,1374,25943,0.082997449,0.03034043
1584997130,1385,26119,0.151869744,0.055517288
1584997135,1390,26225,0.181904718,0.06649683
1584997141,1396,26332,0.253100634,0.092523108
1584997146,1401,26435,0.057663798,0.021079496
1584997152,1407,26543,0.232828364,0.085112406
1584997157,1412,26648,0.133836389,0.04892504
1584997163,1418,26755,0.172682136,0.063125436
1584997168,1423,26861,0.197203547,0.072089449
1584997174,1429,26968,0.24562189,0.089789189
1584997180,1435,27076,0.156625837,0.057255919
1584997185,1440,27182,0.140356928,0.051308679
1584997191,1446,27287,0.148173094,0.054165946
1584997196,1451,27394,0.129848033,0.047467063
1584997202,1457,27501,0.206488922,0.075483797
1584997207,1462,27609,0.192544103,0.070386149
1584997213,1468,27717,0.258106589,0.094353078
1584997219,1474,27825,0.286167264,0.104610899
1584997224,1479,27934,0.128484577,0.04696864
1584997230,1485,28041,0.120300531,0.043976891
1584997237,1492,28147,0.188906729,0.069056476
1584997242,1497,28251,0.192490369,0.070366506
1584997248,1503,28357,0.21650134,0.079143922
1584997253,1508,28464,0.223156691,0.081576843
1584997259,1514,28572,0.195549637,0.071484848
1584997264,1519,28680,0.291033268,0.106389708
1584997270,1525,28789,0.222598433,0.081372767
1584997276,1531,28896,0.147838041,0.054043464
1584997281,1536,29004,0.137592867,0.050298253
1584997287,1542,29112,0.192865729,0.070503722
1584997292,1547,29220,0.230358392,0.084209487
1584997298,1553,29326,0.17370522,0.063499434
1584997303,1558,29430,0.137503028,0.050265412
1584997309,1564,29536,0.295669705,0.108084598
1584997314,1569,29640,0.228054196,0.083367168
1584997320,1575,29749,0.123753235,0.045239057
1584997325,1580,29856,0.126967251,0.046413968
1584997331,1586,29963,0.141892657,0.051870078
1584997341,1596,30136,0.196960032,0.07200043
1584997346,1601,30240,0.128413856,0.046942787
1584997352,1607,30345,0.096811123,0.035390137
1584997357,1612,30448,0.158035278,0.057771152
1584997363,1618,30554,0.169674322,0.062025904
1584997368,1623,30661,0.117584296,0.042983948
1584997374,1629,30769,0.162059218,0.059242138
1584997380,1635,30877,0.318734884,0.116516272
1584997385,1640,30986,0.160782397,0.058775385
1584997391,1646,31093,0.179695174,0.065689113
1584997396,1651,31197,0.18062517,0.066029081
1584997402,1657,31303,0.175371259,0.064108468
1584997407,1662,31411,0.099467494,0.036361196
1584997413,1668,31518,0.098230638,0.035909053
1584997418,1673,31623,0.19048667,0.069634037
1584997424,1679,31732,0.203903049,0.074538509
1584997430,1685,31840,0.231716692,0.084706025
1584997435,1690,31948,0.173579693,0.063453546
1584997441,1696,32057,0.10971301,0.040106532
1584997448,1703,32161,0.134527579,0.049177711
1584997453,1708,32267,0.105438381,0.038543905
1584997459,1714,32372,0.107322313,0.039232592
1584997464,1719,32481,0.065793663,0.024051438
1584997470,1725,32589,0.098796174,0.036115789
1584997476,1731,32698,0.13467586,0.049231916
1584997481,1736,32805,0.068130359,0.024905637
1584997487,1742,32914,0.054163456,0.019799916
1584997492,1747,33021,0.028808871,0.01053133
1584997498,1753,33129,0.037499174,0.013708145
1584997504,1759,33238,0.113379702,0.041446923
1584997509,1764,33345,0.052983042,0.019368406
1584997515,1770,33454,0.03963954,0.014490574
1584997520,1775,33561,0.035344593,0.012920519
1584997526,1781,33669,0.06103649,0.022312413
1584997532,1787,33778,0.053740516,0.019645307
1584997537,1792,33887,0.030162092,0.011026012
1584997543,1798,33995,0.046289608,0.016921563
1584997552,1807,34147,0.034171004,0.012491504
